,ID,Longitude,Latitude,LL,Speed,Altitude,H_accuracy,V_accuracy,Timestamp
515523,3450,-73.554097,45.533675,"(-73.554097, 45.533675)",0.77,24.70697,10.0,3.0,2017-09-22 11:35:16UTC
515577,3450,-73.553821,45.53355,"(-73.553821, 45.53355)",1.7,24.293518,10.0,3.0,2017-09-22 11:35:31UTC
515653,3450,-73.553536,45.533438,"(-73.553536, 45.533438)",0.98,23.732605,10.0,3.0,2017-09-22 11:35:48UTC
515704,3450,-73.553243,45.533349,"(-73.553243, 45.533349)",1.54,23.773285,11.782828,3.0,2017-09-22 11:36:02UTC
515752,3450,-73.552986,45.533188,"(-73.552986, 45.533188)",1.43,23.636047,10.0,3.0,2017-09-22 11:36:16UTC
515824,3450,-73.552732,45.53305,"(-73.552732, 45.53305)",0.82,21.687714,10.0,3.0,2017-09-22 11:36:32UTC
516060,3450,-73.552409,45.533103,"(-73.552409, 45.533103)",1.18,21.182068,10.0,3.0,2017-09-22 11:37:31UTC
521686,3450,-73.540096,45.589649,"(-73.540096, 45.589649)",1.98,32.668579,30.0,32.0,2017-09-22 11:54:56UTC
524295,3450,-73.542825,45.590232,"(-73.542825, 45.590232)",10.04,37.125549,5.0,4.0,2017-09-22 12:00:35UTC
524352,3450,-73.543137,45.590365,"(-73.543137, 45.590365)",3.31,37.633179,5.0,3.0,2017-09-22 12:00:41UTC
524400,3450,-73.543452,45.59049,"(-73.543452, 45.59049)",5.29,37.50592,5.0,3.0,2017-09-22 12:00:47UTC
524509,3450,-73.543757,45.59058,"(-73.543757, 45.59058)",4.7,36.047791,5.0,3.0,2017-09-22 12:01:01UTC
524557,3450,-73.544406,45.590798,"(-73.544406, 45.590798)",9.84,35.677643,5.0,3.0,2017-09-22 12:01:07UTC
524601,3450,-73.545168,45.591047,"(-73.545168, 45.591047)",10.66,35.978973,5.0,3.0,2017-09-22 12:01:13UTC
524636,3450,-73.545824,45.591259,"(-73.545824, 45.591259)",11.23,36.160278,5.0,3.0,2017-09-22 12:01:18UTC
524673,3450,-73.546598,45.591524,"(-73.546598, 45.591524)",11.4,35.566833,5.0,3.0,2017-09-22 12:01:24UTC
524718,3450,-73.547349,45.59179,"(-73.547349, 45.59179)",9.13,36.582001,5.0,3.0,2017-09-22 12:01:30UTC
524769,3450,-73.547667,45.591916,"(-73.547667, 45.591916)",4.4,36.012085,10.0,3.0,2017-09-22 12:01:37UTC
524806,3450,-73.547864,45.591716,"(-73.547864, 45.591716)",4.63,37.112854,10.0,3.0,2017-09-22 12:01:43UTC
525004,3450,-73.548,45.591509,"(-73.548, 45.591509)",3.72,37.498016,7.946383,4.0,2017-09-22 12:02:12UTC
525031,3450,-73.548368,45.591529,"(-73.548368, 45.591529)",6.32,40.034454,5.0,3.0,2017-09-22 12:02:16UTC
525073,3450,-73.548871,45.591861,"(-73.548871, 45.591861)",9.66,38.307495,5.0,3.0,2017-09-22 12:02:22UTC
525116,3450,-73.549354,45.592336,"(-73.549354, 45.592336)",10.43,36.55304,5.0,3.0,2017-09-22 12:02:28UTC
525172,3450,-73.549818,45.592797,"(-73.549818, 45.592797)",6.31,37.444092,5.0,3.0,2017-09-22 12:02:35UTC
525236,3450,-73.550044,45.593005,"(-73.550044, 45.593005)",5.57,38.084534,5.0,4.0,2017-09-22 12:02:44UTC
525284,3450,-73.550682,45.593273,"(-73.550682, 45.593273)",5.99,39.628326,10.0,3.0,2017-09-22 12:02:52UTC
525454,3450,-73.550979,45.593374,"(-73.550979, 45.593374)",3.8,40.874664,10.0,3.0,2017-09-22 12:03:16UTC
525509,3450,-73.551626,45.59359,"(-73.551626, 45.59359)",8.95,40.601532,10.0,3.0,2017-09-22 12:03:23UTC
525565,3450,-73.552315,45.593819,"(-73.552315, 45.593819)",6.92,41.095367,10.0,3.0,2017-09-22 12:03:30UTC
525613,3450,-73.552613,45.593918,"(-73.552613, 45.593918)",2.04,41.695648,10.0,3.0,2017-09-22 12:03:36UTC
525745,3450,-73.553038,45.59406,"(-73.553038, 45.59406)",7.4,40.873779,10.0,3.0,2017-09-22 12:03:54UTC
525781,3450,-73.553648,45.594267,"(-73.553648, 45.594267)",9.2,41.125092,10.0,3.0,2017-09-22 12:04:00UTC
525830,3450,-73.55428,45.59448,"(-73.55428, 45.59448)",9.18,40.412201,10.0,3.0,2017-09-22 12:04:06UTC
525862,3450,-73.55464,45.594602,"(-73.55464, 45.594602)",7.09,40.831421,10.0,3.0,2017-09-22 12:04:10UTC
525924,3450,-73.554962,45.59471,"(-73.554962, 45.59471)",2.12,39.776428,10.0,3.0,2017-09-22 12:04:17UTC
526026,3450,-73.555301,45.594824,"(-73.555301, 45.594824)",5.48,41.258667,10.0,3.0,2017-09-22 12:04:31UTC
526099,3450,-73.555954,45.595046,"(-73.555954, 45.595046)",3.52,40.895752,10.0,3.0,2017-09-22 12:04:40UTC
526546,3450,-73.556267,45.595152,"(-73.556267, 45.595152)",6.32,40.72876,10.0,3.0,2017-09-22 12:05:41UTC
526591,3450,-73.556944,45.59538,"(-73.556944, 45.59538)",11.23,42.913025,10.0,3.0,2017-09-22 12:05:47UTC
526627,3450,-73.557698,45.595631,"(-73.557698, 45.595631)",13.82,42.906372,10.0,3.0,2017-09-22 12:05:52UTC
526654,3450,-73.558322,45.595839,"(-73.558322, 45.595839)",12.87,42.102905,10.0,3.0,2017-09-22 12:05:56UTC
526697,3450,-73.559038,45.596073,"(-73.559038, 45.596073)",7.25,44.770294,10.0,4.0,2017-09-22 12:06:02UTC
527117,3450,-73.559724,45.59628,"(-73.559724, 45.59628)",8.21,43.572723,10.0,3.0,2017-09-22 12:06:59UTC
527157,3450,-73.560609,45.596509,"(-73.560609, 45.596509)",15.08,45.357269,10.0,3.0,2017-09-22 12:07:04UTC
527190,3450,-73.561567,45.596759,"(-73.561567, 45.596759)",-1.0,46.559174,10.0,3.0,2017-09-22 12:07:08UTC
527449,3450,-73.563173,45.597254,"(-73.563173, 45.597254)",2.78,49.226837,22.192442,4.0,2017-09-22 12:07:45UTC
528067,3450,-73.563857,45.59748,"(-73.563857, 45.59748)",11.21,48.766266,10.0,3.0,2017-09-22 12:09:13UTC
528095,3450,-73.564591,45.597722,"(-73.564591, 45.597722)",11.97,47.487701,10.0,3.0,2017-09-22 12:09:18UTC
528143,3450,-73.565284,45.597952,"(-73.565284, 45.597952)",7.84,46.64682,10.0,3.0,2017-09-22 12:09:24UTC
528535,3450,-73.565626,45.598065,"(-73.565626, 45.598065)",5.69,42.996613,10.0,4.0,2017-09-22 12:10:20UTC
528577,3450,-73.566324,45.598292,"(-73.566324, 45.598292)",12.96,45.259674,10.0,3.0,2017-09-22 12:10:25UTC
528602,3450,-73.567011,45.598516,"(-73.567011, 45.598516)",14.04,45.291473,10.0,4.0,2017-09-22 12:10:29UTC
528639,3450,-73.567692,45.598746,"(-73.567692, 45.598746)",11.54,45.462616,10.0,3.0,2017-09-22 12:10:34UTC
528675,3450,-73.568432,45.599012,"(-73.568432, 45.599012)",7.99,45.233185,10.0,4.0,2017-09-22 12:10:40UTC
528718,3450,-73.568721,45.599127,"(-73.568721, 45.599127)",2.55,45.079865,10.0,4.0,2017-09-22 12:10:45UTC
528929,3450,-73.568941,45.599309,"(-73.568941, 45.599309)",1.57,42.149048,10.0,3.0,2017-09-22 12:11:16UTC
193550,3458,-73.544469,45.53222,"(-73.544469, 45.53222)",2.04,16.086884,5.0,3.0,2017-09-20 12:06:20UTC
193602,3458,-73.544592,45.531629,"(-73.544592, 45.531629)",11.74,15.31424,5.0,3.0,2017-09-20 12:06:27UTC
193645,3458,-73.544799,45.53105,"(-73.544799, 45.53105)",9.57,15.122314,5.0,3.0,2017-09-20 12:06:33UTC
193754,3458,-73.544882,45.530831,"(-73.544882, 45.530831)",4.43,15.973297,5.0,3.0,2017-09-20 12:06:47UTC
193784,3458,-73.54523,45.530811,"(-73.54523, 45.530811)",6.62,15.364716,5.0,3.0,2017-09-20 12:06:50UTC
193812,3458,-73.545897,45.531064,"(-73.545897, 45.531064)",13.55,16.907196,5.0,3.0,2017-09-20 12:06:55UTC
193860,3458,-73.546468,45.531283,"(-73.546468, 45.531283)",7.83,16.507507,5.0,4.0,2017-09-20 12:07:00UTC
193920,3458,-73.546856,45.530829,"(-73.546856, 45.530829)",11.48,15.795013,5.0,4.0,2017-09-20 12:07:06UTC
193956,3458,-73.547268,45.530352,"(-73.547268, 45.530352)",12.36,15.630646,5.0,4.0,2017-09-20 12:07:11UTC
194016,3458,-73.547807,45.529738,"(-73.547807, 45.529738)",14.53,16.347595,5.0,4.0,2017-09-20 12:07:17UTC
194075,3458,-73.54841,45.529065,"(-73.54841, 45.529065)",12.46,15.085541,10.0,4.0,2017-09-20 12:07:24UTC
194117,3458,-73.548829,45.528618,"(-73.548829, 45.528618)",13.51,15.448822,10.0,4.0,2017-09-20 12:07:28UTC
194155,3458,-73.54931,45.528117,"(-73.54931, 45.528117)",12.97,15.842102,10.0,4.0,2017-09-20 12:07:33UTC
194215,3458,-73.54993,45.527452,"(-73.54993, 45.527452)",11.77,16.098694,10.0,4.0,2017-09-20 12:07:40UTC
194257,3458,-73.550304,45.527042,"(-73.550304, 45.527042)",8.77,16.472107,10.0,4.0,2017-09-20 12:07:46UTC
194324,3458,-73.550688,45.526614,"(-73.550688, 45.526614)",7.17,16.77655,10.0,4.0,2017-09-20 12:07:54UTC
194380,3458,-73.550873,45.526403,"(-73.550873, 45.526403)",3.77,16.591797,10.0,4.0,2017-09-20 12:08:00UTC
194818,3458,-73.551053,45.526206,"(-73.551053, 45.526206)",0.29,19.0737,10.0,4.0,2017-09-20 12:08:56UTC
194935,3458,-73.551245,45.525994,"(-73.551245, 45.525994)",3.2,18.914337,10.0,4.0,2017-09-20 12:09:10UTC
195003,3458,-73.55142,45.525806,"(-73.55142, 45.525806)",2.05,18.912506,10.0,4.0,2017-09-20 12:09:18UTC
195455,3458,-73.551611,45.525603,"(-73.551611, 45.525603)",4.08,19.105774,10.0,4.0,2017-09-20 12:10:15UTC
195523,3458,-73.551192,45.525198,"(-73.551192, 45.525198)",7.97,19.658661,10.0,4.0,2017-09-20 12:10:23UTC
195552,3458,-73.550856,45.52504,"(-73.550856, 45.52504)",6.68,18.632416,10.0,3.0,2017-09-20 12:10:27UTC
195746,3458,-73.550556,45.524899,"(-73.550556, 45.524899)",4.75,19.561401,10.0,3.0,2017-09-20 12:10:54UTC
195804,3458,-73.549983,45.52463,"(-73.549983, 45.52463)",4.57,20.912628,10.0,3.0,2017-09-20 12:11:03UTC
195864,3458,-73.549679,45.524487,"(-73.549679, 45.524487)",4.51,21.43576,5.0,3.0,2017-09-20 12:11:12UTC
195919,3458,-73.549058,45.524195,"(-73.549058, 45.524195)",10.72,18.704773,5.0,3.0,2017-09-20 12:11:19UTC
195961,3458,-73.548408,45.523883,"(-73.548408, 45.523883)",9.41,18.684296,5.0,3.0,2017-09-20 12:11:25UTC
195990,3458,-73.548134,45.523683,"(-73.548134, 45.523683)",5.71,17.235565,5.0,3.0,2017-09-20 12:11:29UTC
196042,3458,-73.547761,45.523493,"(-73.547761, 45.523493)",6.91,15.670593,5.0,3.0,2017-09-20 12:11:35UTC
196101,3458,-73.547057,45.523166,"(-73.547057, 45.523166)",10.1,15.585388,5.0,3.0,2017-09-20 12:11:43UTC
196130,3458,-73.546704,45.522939,"(-73.546704, 45.522939)",8.36,14.750641,5.0,3.0,2017-09-20 12:11:47UTC
196178,3458,-73.54673,45.522375,"(-73.54673, 45.522375)",10.24,12.990021,10.0,3.0,2017-09-20 12:11:54UTC
196202,3458,-73.54699,45.521891,"(-73.54699, 45.521891)",12.15,14.007721,10.0,3.0,2017-09-20 12:11:59UTC
196249,3458,-73.547334,45.521411,"(-73.547334, 45.521411)",6.66,13.843872,10.0,3.0,2017-09-20 12:12:05UTC
196305,3458,-73.547505,45.521172,"(-73.547505, 45.521172)",6.07,12.742096,10.0,3.0,2017-09-20 12:12:12UTC
196354,3458,-73.547833,45.520718,"(-73.547833, 45.520718)",8.97,13.482513,10.0,3.0,2017-09-20 12:12:19UTC
196394,3458,-73.548215,45.520185,"(-73.548215, 45.520185)",8.29,13.859192,10.0,3.0,2017-09-20 12:12:25UTC
196463,3458,-73.548379,45.519956,"(-73.548379, 45.519956)",5.3,13.219574,10.0,3.0,2017-09-20 12:12:35UTC
196505,3458,-73.548714,45.519488,"(-73.548714, 45.519488)",8.15,13.549744,10.0,3.0,2017-09-20 12:12:42UTC
196563,3458,-73.549041,45.51903,"(-73.549041, 45.51903)",9.59,12.831451,10.0,3.0,2017-09-20 12:12:49UTC
196603,3458,-73.549386,45.518547,"(-73.549386, 45.518547)",10.86,13.412292,10.0,3.0,2017-09-20 12:12:55UTC
196634,3458,-73.549707,45.518092,"(-73.549707, 45.518092)",10.1,13.759521,10.0,3.0,2017-09-20 12:13:00UTC
196682,3458,-73.550129,45.517528,"(-73.550129, 45.517528)",12.92,14.002716,10.0,3.0,2017-09-20 12:13:06UTC
196711,3458,-73.550458,45.517109,"(-73.550458, 45.517109)",12.49,14.562775,10.0,3.0,2017-09-20 12:13:10UTC
196753,3458,-73.551018,45.516453,"(-73.551018, 45.516453)",14.37,15.533539,10.0,3.0,2017-09-20 12:13:16UTC
196800,3458,-73.551628,45.515814,"(-73.551628, 45.515814)",17.33,15.571228,10.0,3.0,2017-09-20 12:13:22UTC
196845,3458,-73.552445,45.514973,"(-73.552445, 45.514973)",19.809999,15.888947,10.0,3.0,2017-09-20 12:13:28UTC
196874,3458,-73.552983,45.514324,"(-73.552983, 45.514324)",19.66,16.091339,10.0,3.0,2017-09-20 12:13:32UTC
196905,3458,-73.553405,45.513746,"(-73.553405, 45.513746)",16.76,15.77359,10.0,4.0,2017-09-20 12:13:36UTC
197166,3458,-73.557014,45.508983,"(-73.557014, 45.508983)",13.78,21.261749,30.0,3.0,2017-09-20 12:14:15UTC
197197,3458,-73.557528,45.508352,"(-73.557528, 45.508352)",11.55,21.761261,10.0,3.0,2017-09-20 12:14:19UTC
197233,3458,-73.557928,45.507862,"(-73.557928, 45.507862)",12.68,20.697754,10.0,3.0,2017-09-20 12:14:24UTC
197274,3458,-73.558492,45.507193,"(-73.558492, 45.507193)",14.74,21.429535,10.0,3.0,2017-09-20 12:14:30UTC
197303,3458,-73.558911,45.506726,"(-73.558911, 45.506726)",15.11,22.233307,10.0,3.0,2017-09-20 12:14:34UTC
197355,3458,-73.559529,45.505991,"(-73.559529, 45.505991)",17.629999,23.966431,10.0,3.0,2017-09-20 12:14:40UTC
197391,3458,-73.560249,45.505134,"(-73.560249, 45.505134)",18.309999,25.321411,30.0,4.0,2017-09-20 12:14:46UTC
198071,3458,-73.573896,45.491762,"(-73.573896, 45.491762)",23.120001,31.636475,10.0,4.0,2017-09-20 12:16:27UTC
198104,3458,-73.574915,45.490973,"(-73.574915, 45.490973)",24.24,31.249298,10.0,8.0,2017-09-20 12:16:32UTC
198139,3458,-73.576028,45.490185,"(-73.576028, 45.490185)",26.049999,33.498688,10.0,6.0,2017-09-20 12:16:37UTC
198171,3458,-73.577218,45.489303,"(-73.577218, 45.489303)",27.43,34.586334,10.0,6.0,2017-09-20 12:16:42UTC
198217,3458,-73.578482,45.488383,"(-73.578482, 45.488383)",28.16,30.885742,10.0,4.0,2017-09-20 12:16:47UTC
198244,3458,-73.579771,45.487481,"(-73.579771, 45.487481)",28.299999,31.172485,10.0,6.0,2017-09-20 12:16:52UTC
198282,3458,-73.581114,45.486593,"(-73.581114, 45.486593)",29.17,30.907898,10.0,6.0,2017-09-20 12:16:57UTC
198309,3458,-73.582485,45.485694,"(-73.582485, 45.485694)",29.610001,32.580963,10.0,6.0,2017-09-20 12:17:02UTC
198336,3458,-73.583606,45.485009,"(-73.583606, 45.485009)",28.68,32.277374,10.0,6.0,2017-09-20 12:17:06UTC
198366,3458,-73.584697,45.484343,"(-73.584697, 45.484343)",28.0,33.050385,10.0,6.0,2017-09-20 12:17:10UTC
198402,3458,-73.586004,45.483575,"(-73.586004, 45.483575)",25.870001,33.810883,10.0,6.0,2017-09-20 12:17:15UTC
198429,3458,-73.587022,45.482873,"(-73.587022, 45.482873)",27.299999,34.24472,10.0,6.0,2017-09-20 12:17:19UTC
198453,3458,-73.588047,45.482285,"(-73.588047, 45.482285)",24.98,33.419189,10.0,6.0,2017-09-20 12:17:23UTC
198481,3458,-73.588913,45.481723,"(-73.588913, 45.481723)",21.82,34.122375,10.0,6.0,2017-09-20 12:17:27UTC
198526,3458,-73.590087,45.480987,"(-73.590087, 45.480987)",21.91,33.804993,10.0,4.0,2017-09-20 12:17:33UTC
198569,3458,-73.591408,45.480171,"(-73.591408, 45.480171)",23.280001,36.578796,10.0,6.0,2017-09-20 12:17:39UTC
198611,3458,-73.592768,45.479308,"(-73.592768, 45.479308)",23.92,36.632263,10.0,6.0,2017-09-20 12:17:45UTC
198634,3458,-73.593614,45.478727,"(-73.593614, 45.478727)",22.959999,37.230682,10.0,6.0,2017-09-20 12:17:49UTC
198679,3458,-73.594619,45.477685,"(-73.594619, 45.477685)",23.620001,41.807587,10.0,4.0,2017-09-20 12:17:55UTC
198718,3458,-73.595274,45.476465,"(-73.595274, 45.476465)",23.950001,41.636993,10.0,6.0,2017-09-20 12:18:01UTC
198755,3458,-73.595604,45.47569,"(-73.595604, 45.47569)",22.309999,40.554413,10.0,4.0,2017-09-20 12:18:05UTC
198783,3458,-73.595936,45.474942,"(-73.595936, 45.474942)",21.17,37.099335,10.0,3.0,2017-09-20 12:18:09UTC
198805,3458,-73.59624,45.474227,"(-73.59624, 45.474227)",20.57,36.887909,10.0,3.0,2017-09-20 12:18:13UTC
198839,3458,-73.596543,45.473536,"(-73.596543, 45.473536)",19.629999,37.271149,10.0,3.0,2017-09-20 12:18:17UTC
198888,3458,-73.596997,45.472512,"(-73.596997, 45.472512)",20.23,35.566986,10.0,3.0,2017-09-20 12:18:23UTC
198916,3458,-73.597303,45.471829,"(-73.597303, 45.471829)",19.620001,34.928375,10.0,3.0,2017-09-20 12:18:27UTC
198960,3458,-73.597728,45.470775,"(-73.597728, 45.470775)",21.08,33.413605,10.0,3.0,2017-09-20 12:18:33UTC
199008,3458,-73.598129,45.469817,"(-73.598129, 45.469817)",21.780001,32.829102,10.0,3.0,2017-09-20 12:18:38UTC
199047,3458,-73.598778,45.468673,"(-73.598778, 45.468673)",24.0,32.718323,10.0,4.0,2017-09-20 12:18:44UTC
199089,3458,-73.599579,45.467706,"(-73.599579, 45.467706)",24.530001,30.759644,10.0,4.0,2017-09-20 12:18:49UTC
199126,3458,-73.600545,45.46683,"(-73.600545, 45.46683)",24.33,27.471191,10.0,4.0,2017-09-20 12:18:54UTC
199160,3458,-73.601627,45.466057,"(-73.601627, 45.466057)",23.870001,23.904358,10.0,4.0,2017-09-20 12:18:59UTC
199187,3458,-73.602539,45.465577,"(-73.602539, 45.465577)",22.18,20.505859,10.0,6.0,2017-09-20 12:19:03UTC
199211,3458,-73.603489,45.46504,"(-73.603489, 45.46504)",23.059999,18.981323,10.0,4.0,2017-09-20 12:19:07UTC
199246,3458,-73.604402,45.464558,"(-73.604402, 45.464558)",22.23,17.448242,10.0,4.0,2017-09-20 12:19:11UTC
199284,3458,-73.605772,45.463788,"(-73.605772, 45.463788)",23.43,18.823669,10.0,6.0,2017-09-20 12:19:17UTC
199317,3458,-73.606714,45.463258,"(-73.606714, 45.463258)",22.9,19.491669,10.0,6.0,2017-09-20 12:19:21UTC
199349,3458,-73.607591,45.462783,"(-73.607591, 45.462783)",19.74,21.120361,10.0,4.0,2017-09-20 12:19:25UTC
199382,3458,-73.608272,45.462413,"(-73.608272, 45.462413)",15.65,21.813385,10.0,4.0,2017-09-20 12:19:29UTC
199423,3458,-73.60917,45.46191,"(-73.60917, 45.46191)",15.93,20.509796,10.0,4.0,2017-09-20 12:19:35UTC
199449,3458,-73.609832,45.461552,"(-73.609832, 45.461552)",16.129999,19.835968,10.0,4.0,2017-09-20 12:19:39UTC
199497,3458,-73.61072,45.461053,"(-73.61072, 45.461053)",16.719999,18.061432,10.0,3.0,2017-09-20 12:19:45UTC
199540,3458,-73.611876,45.460413,"(-73.611876, 45.460413)",19.57,18.071014,10.0,3.0,2017-09-20 12:19:51UTC
199571,3458,-73.612611,45.460018,"(-73.612611, 45.460018)",17.549999,19.472656,10.0,3.0,2017-09-20 12:19:55UTC
199606,3458,-73.61324,45.459689,"(-73.61324, 45.459689)",11.06,20.056458,10.0,4.0,2017-09-20 12:20:00UTC
199644,3458,-73.613878,45.459354,"(-73.613878, 45.459354)",12.07,20.835571,10.0,4.0,2017-09-20 12:20:06UTC
199689,3458,-73.61473,45.458906,"(-73.61473, 45.458906)",14.98,19.429504,10.0,4.0,2017-09-20 12:20:12UTC
199717,3458,-73.615295,45.458571,"(-73.615295, 45.458571)",12.65,20.253784,10.0,4.0,2017-09-20 12:20:15UTC
199769,3458,-73.615831,45.458259,"(-73.615831, 45.458259)",4.39,20.992859,10.0,3.0,2017-09-20 12:20:24UTC
199813,3458,-73.616098,45.4581,"(-73.616098, 45.4581)",4.91,20.355652,10.0,3.0,2017-09-20 12:20:30UTC
199844,3458,-73.616397,45.457947,"(-73.616397, 45.457947)",6.17,19.836792,10.0,3.0,2017-09-20 12:20:35UTC
199982,3458,-73.616656,45.457789,"(-73.616656, 45.457789)",2.64,21.331787,10.0,3.0,2017-09-20 12:20:55UTC
200040,3458,-73.61693,45.457636,"(-73.61693, 45.457636)",3.67,21.840149,10.0,3.0,2017-09-20 12:21:03UTC
200163,3458,-73.617197,45.457509,"(-73.617197, 45.457509)",1.49,21.169159,10.0,3.0,2017-09-20 12:21:20UTC
200309,3458,-73.617479,45.457357,"(-73.617479, 45.457357)",4.08,20.515961,10.0,4.0,2017-09-20 12:21:44UTC
200344,3458,-73.617753,45.457206,"(-73.617753, 45.457206)",4.33,20.48761,10.0,4.0,2017-09-20 12:21:50UTC
200579,3458,-73.617999,45.457033,"(-73.617999, 45.457033)",4.98,20.312378,10.0,3.0,2017-09-20 12:22:24UTC
200630,3458,-73.618512,45.45675,"(-73.618512, 45.45675)",6.02,20.909973,10.0,3.0,2017-09-20 12:22:32UTC
200660,3458,-73.61879,45.45661,"(-73.61879, 45.45661)",5.07,20.069885,10.0,3.0,2017-09-20 12:22:37UTC
200721,3458,-73.619036,45.456459,"(-73.619036, 45.456459)",0.62,20.39447,10.0,3.0,2017-09-20 12:22:45UTC
200859,3458,-73.619295,45.456292,"(-73.619295, 45.456292)",4.26,21.560272,10.0,3.0,2017-09-20 12:23:06UTC
200883,3458,-73.619551,45.456147,"(-73.619551, 45.456147)",6.42,20.837189,10.0,3.0,2017-09-20 12:23:11UTC
200923,3458,-73.61983,45.456027,"(-73.61983, 45.456027)",5.87,21.359344,10.0,3.0,2017-09-20 12:23:15UTC
200959,3458,-73.620057,45.455858,"(-73.620057, 45.455858)",4.58,21.091125,10.0,3.0,2017-09-20 12:23:20UTC
200990,3458,-73.620333,45.455718,"(-73.620333, 45.455718)",6.06,19.808838,10.0,3.0,2017-09-20 12:23:25UTC
201044,3458,-73.620929,45.455393,"(-73.620929, 45.455393)",5.79,19.014252,10.0,3.0,2017-09-20 12:23:33UTC
201081,3458,-73.621211,45.455241,"(-73.621211, 45.455241)",6.32,18.598755,10.0,3.0,2017-09-20 12:23:39UTC
201139,3458,-73.62181,45.454918,"(-73.62181, 45.454918)",9.6,17.993286,10.0,3.0,2017-09-20 12:23:46UTC
201172,3458,-73.622385,45.454596,"(-73.622385, 45.454596)",9.32,19.141754,10.0,3.0,2017-09-20 12:23:52UTC
201242,3458,-73.62295,45.454307,"(-73.62295, 45.454307)",1.93,18.915863,10.0,3.0,2017-09-20 12:24:01UTC
201353,3458,-73.623232,45.454193,"(-73.623232, 45.454193)",2.4,18.135986,10.0,3.0,2017-09-20 12:24:17UTC
201397,3458,-73.623515,45.454046,"(-73.623515, 45.454046)",5.92,17.044495,10.0,3.0,2017-09-20 12:24:24UTC
201454,3458,-73.624065,45.45376,"(-73.624065, 45.45376)",6.7,16.724609,10.0,3.0,2017-09-20 12:24:32UTC
201490,3458,-73.624663,45.453449,"(-73.624663, 45.453449)",11.66,17.035919,10.0,3.0,2017-09-20 12:24:38UTC
201539,3458,-73.625382,45.453072,"(-73.625382, 45.453072)",10.96,17.844147,10.0,3.0,2017-09-20 12:24:44UTC
201583,3458,-73.625979,45.45276,"(-73.625979, 45.45276)",8.09,20.165131,10.0,3.0,2017-09-20 12:24:51UTC
201604,3458,-73.626301,45.452593,"(-73.626301, 45.452593)",7.23,19.753052,10.0,3.0,2017-09-20 12:24:55UTC
201633,3458,-73.626582,45.452448,"(-73.626582, 45.452448)",4.01,20.252258,10.0,3.0,2017-09-20 12:25:00UTC
201698,3458,-73.626843,45.452313,"(-73.626843, 45.452313)",2.97,21.214447,10.0,3.0,2017-09-20 12:25:09UTC
201736,3458,-73.627166,45.452145,"(-73.627166, 45.452145)",7.65,20.232819,10.0,3.0,2017-09-20 12:25:15UTC
201786,3458,-73.627805,45.451815,"(-73.627805, 45.451815)",10.39,21.15683,10.0,3.0,2017-09-20 12:25:22UTC
201838,3458,-73.628374,45.45152,"(-73.628374, 45.45152)",2.83,21.598999,10.0,3.0,2017-09-20 12:25:30UTC
201953,3458,-73.628636,45.451384,"(-73.628636, 45.451384)",5.16,21.350677,10.0,3.0,2017-09-20 12:25:48UTC
201993,3458,-73.62891,45.451242,"(-73.62891, 45.451242)",4.89,21.163422,10.0,3.0,2017-09-20 12:25:53UTC
202037,3458,-73.62917,45.451107,"(-73.62917, 45.451107)",4.52,20.389374,10.0,3.0,2017-09-20 12:26:00UTC
202071,3458,-73.629468,45.450953,"(-73.629468, 45.450953)",4.49,19.646393,10.0,3.0,2017-09-20 12:26:05UTC
202138,3458,-73.629755,45.450804,"(-73.629755, 45.450804)",3.59,19.794098,10.0,3.0,2017-09-20 12:26:16UTC
202176,3458,-73.630065,45.450657,"(-73.630065, 45.450657)",4.63,18.939636,10.0,3.0,2017-09-20 12:26:23UTC
202298,3458,-73.630346,45.450535,"(-73.630346, 45.450535)",2.22,19.829346,10.0,4.0,2017-09-20 12:26:42UTC
202342,3458,-73.630685,45.450395,"(-73.630685, 45.450395)",5.88,20.056671,10.0,3.0,2017-09-20 12:26:48UTC
202371,3458,-73.631003,45.450267,"(-73.631003, 45.450267)",6.59,20.530029,10.0,4.0,2017-09-20 12:26:53UTC
202400,3458,-73.631289,45.450155,"(-73.631289, 45.450155)",4.61,22.609711,10.0,4.0,2017-09-20 12:26:57UTC
202481,3458,-73.631595,45.450039,"(-73.631595, 45.450039)",5.88,21.548492,10.0,4.0,2017-09-20 12:27:10UTC
202520,3458,-73.632266,45.449812,"(-73.632266, 45.449812)",7.76,22.041779,10.0,3.0,2017-09-20 12:27:17UTC
202559,3458,-73.632934,45.44962,"(-73.632934, 45.44962)",9.82,21.386597,5.0,3.0,2017-09-20 12:27:24UTC
202593,3458,-73.63357,45.449425,"(-73.63357, 45.449425)",8.33,22.20932,5.0,3.0,2017-09-20 12:27:30UTC
202619,3458,-73.633887,45.449339,"(-73.633887, 45.449339)",5.33,22.654083,5.0,3.0,2017-09-20 12:27:34UTC
202662,3458,-73.634203,45.449246,"(-73.634203, 45.449246)",4.99,23.463501,5.0,3.0,2017-09-20 12:27:41UTC
